,Retail_Product_Color,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2Name,Retail_Product_Level3Name,Retail_Product_Level4Name,Retail_Product_Name,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_SOHQTY,Retail_CCQTY,_merge,diff,unders
3692,,,,,,,,9404470004.0,,,0,1,right_only,1,0
3693,,,,,,,,9404730003.0,,,0,2,right_only,2,0
3694,,,,,,,,9404730004.0,,,0,2,right_only,2,0
3695,,,,,,,,9404730005.0,,,0,2,right_only,2,0
3696,,,,,,,,9404870001.0,,,0,1,right_only,1,0
3697,,,,,,,,9404870002.0,,,0,3,right_only,3,0
3698,,,,,,,,9404870003.0,,,0,2,right_only,2,0
3699,,,,,,,,9404870004.0,,,0,3,right_only,3,0
3700,,,,,,,,9404870005.0,,,0,2,right_only,2,0
3701,,,,,,,,9405540001.0,,,0,1,right_only,1,0
3702,,,,,,,,9405540004.0,,,0,2,right_only,2,0
3703,,,,,,,,9405540005.0,,,0,2,right_only,2,0
3704,,,,,,,,9405610002.0,,,0,1,right_only,1,0
3705,,,,,,,,9405610004.0,,,0,2,right_only,2,0
3706,,,,,,,,9405620002.0,,,0,1,right_only,1,0
3707,,,,,,,,9405620003.0,,,0,2,right_only,2,0
3708,,,,,,,,9405620004.0,,,0,1,right_only,1,0
3709,,,,,,,,9406650005.0,,,0,1,right_only,1,0
3710,,,,,,,,9407130003.0,,,0,1,right_only,1,0
3711,,,,,,,,9408210004.0,,,0,1,right_only,1,0
3712,,,,,,,,9408380001.0,,,0,3,right_only,3,0
3713,,,,,,,,9408380002.0,,,0,1,right_only,1,0
3714,,,,,,,,9408380003.0,,,0,4,right_only,4,0
3715,,,,,,,,9408380004.0,,,0,3,right_only,3,0
3716,,,,,,,,9408640003.0,,,0,1,right_only,1,0
3717,,,,,,,,9408680002.0,,,0,1,right_only,1,0
3718,,,,,,,,9408790004.0,,,0,1,right_only,1,0
3719,,,,,,,,9408850002.0,,,0,1,right_only,1,0
3720,,,,,,,,9408860002.0,,,0,2,right_only,2,0
3721,,,,,,,,9408860004.0,,,0,1,right_only,1,0
3722,,,,,,,,9409000003.0,,,0,1,right_only,1,0
3723,,,,,,,,9410110003.0,,,0,1,right_only,1,0
3724,,,,,,,,9410160004.0,,,0,1,right_only,1,0
3725,,,,,,,,9410350002.0,,,0,1,right_only,1,0
3726,,,,,,,,9410470001.0,,,0,3,right_only,3,0
3727,,,,,,,,9410470003.0,,,0,1,right_only,1,0
3728,,,,,,,,9410470004.0,,,0,1,right_only,1,0
3729,,,,,,,,9410530003.0,,,0,1,right_only,1,0
3730,,,,,,,,9410690004.0,,,0,1,right_only,1,0
3731,,,,,,,,9410690005.0,,,0,3,right_only,3,0
3732,,,,,,,,9410830003.0,,,0,1,right_only,1,0
3733,,,,,,,,9411350001.0,,,0,5,right_only,5,0
3734,,,,,,,,9411350002.0,,,0,3,right_only,3,0
3735,,,,,,,,9411350003.0,,,0,7,right_only,7,0
3736,,,,,,,,9411350004.0,,,0,2,right_only,2,0
3737,,,,,,,,9411420008.0,,,0,2,right_only,2,0
3738,,,,,,,,9411420009.0,,,0,1,right_only,1,0
3739,,,,,,,,9411420010.0,,,0,3,right_only,3,0
3740,,,,,,,,9411420011.0,,,0,2,right_only,2,0
3741,,,,,,,,9411420012.0,,,0,1,right_only,1,0
3742,,,,,,,,9411420014.0,,,0,1,right_only,1,0
3743,,,,,,,,9411460002.0,,,0,1,right_only,1,0
3744,,,,,,,,9411490001.0,,,0,4,right_only,4,0
3745,,,,,,,,9411490002.0,,,0,2,right_only,2,0
3746,,,,,,,,9411490003.0,,,0,3,right_only,3,0
3747,,,,,,,,9411610001.0,,,0,1,right_only,1,0
3748,,,,,,,,9411610003.0,,,0,2,right_only,2,0
3749,,,,,,,,9411610004.0,,,0,2,right_only,2,0
3750,,,,,,,,9411760002.0,,,0,1,right_only,1,0
3751,,,,,,,,9411970001.0,,,0,1,right_only,1,0
3752,,,,,,,,9412050001.0,,,0,2,right_only,2,0
3753,,,,,,,,9412080003.0,,,0,2,right_only,2,0
3754,,,,,,,,9412150001.0,,,0,5,right_only,5,0
3755,,,,,,,,9412200001.0,,,0,5,right_only,5,0
3756,,,,,,,,9412220001.0,,,0,3,right_only,3,0
3757,,,,,,,,9412230001.0,,,0,1,right_only,1,0
3758,,,,,,,,9412330003.0,,,0,1,right_only,1,0
3759,,,,,,,,9412790001.0,,,0,1,right_only,1,0
3760,,,,,,,,9412830001.0,,,0,15,right_only,15,0
3761,,,,,,,,9412990001.0,,,0,2,right_only,2,0
3762,,,,,,,,9413000001.0,,,0,3,right_only,3,0
3763,,,,,,,,9413000002.0,,,0,3,right_only,3,0
3764,,,,,,,,9413040001.0,,,0,1,right_only,1,0
3765,,,,,,,,9413050001.0,,,0,3,right_only,3,0
3766,,,,,,,,9413050002.0,,,0,2,right_only,2,0
3767,,,,,,,,9413080001.0,,,0,1,right_only,1,0
3768,,,,,,,,9413080002.0,,,0,1,right_only,1,0
3769,,,,,,,,9413290001.0,,,0,2,right_only,2,0
3770,,,,,,,,9413720004.0,,,0,1,right_only,1,0
3771,,,,,,,,9413970003.0,,,0,2,right_only,2,0
3772,,,,,,,,9413970004.0,,,0,1,right_only,1,0
3773,,,,,,,,9414480001.0,,,0,1,right_only,1,0
3774,,,,,,,,9415120004.0,,,0,2,right_only,2,0
3775,,,,,,,,9415340001.0,,,0,3,right_only,3,0
3776,,,,,,,,9415390001.0,,,0,4,right_only,4,0
3777,,,,,,,,9417680001.0,,,0,1,right_only,1,0
3778,,,,,,,,9417680002.0,,,0,1,right_only,1,0
3779,,,,,,,,9417680004.0,,,0,1,right_only,1,0
3780,,,,,,,,9417690001.0,,,0,1,right_only,1,0
3781,,,,,,,,9417690002.0,,,0,3,right_only,3,0
3782,,,,,,,,9417690003.0,,,0,1,right_only,1,0
3783,,,,,,,,9417720001.0,,,0,1,right_only,1,0
3784,,,,,,,,9417730001.0,,,0,2,right_only,2,0
3785,,,,,,,,9417730002.0,,,0,1,right_only,1,0
3786,,,,,,,,9417730003.0,,,0,2,right_only,2,0
3787,,,,,,,,9417730004.0,,,0,1,right_only,1,0
3788,,,,,,,,9417790001.0,,,0,1,right_only,1,0
3789,,,,,,,,9417790002.0,,,0,5,right_only,5,0
3790,,,,,,,,9417790003.0,,,0,7,right_only,7,0
3791,,,,,,,,9417790004.0,,,0,6,right_only,6,0
3792,,,,,,,,9418080003.0,,,0,1,right_only,1,0
3793,,,,,,,,9418170003.0,,,0,1,right_only,1,0
3794,,,,,,,,9418280002.0,,,0,1,right_only,1,0
3795,,,,,,,,9418280004.0,,,0,1,right_only,1,0
3796,,,,,,,,9418550001.0,,,0,4,right_only,4,0
3797,,,,,,,,9418550002.0,,,0,3,right_only,3,0
3798,,,,,,,,9418550003.0,,,0,4,right_only,4,0
3799,,,,,,,,9418550004.0,,,0,2,right_only,2,0
3800,,,,,,,,9418960001.0,,,0,1,right_only,1,0
3801,,,,,,,,9418960002.0,,,0,1,right_only,1,0
3802,,,,,,,,9419300001.0,,,0,2,right_only,2,0
3803,,,,,,,,9419300002.0,,,0,4,right_only,4,0
3804,,,,,,,,9419300003.0,,,0,4,right_only,4,0
3805,,,,,,,,9419300004.0,,,0,7,right_only,7,0
3806,,,,,,,,9420050005.0,,,0,1,right_only,1,0
3807,,,,,,,,9421030001.0,,,0,1,right_only,1,0
3808,,,,,,,,9421870004.0,,,0,3,right_only,3,0
3809,,,,,,,,9422800003.0,,,0,1,right_only,1,0
3810,,,,,,,,9422810003.0,,,0,1,right_only,1,0
3811,,,,,,,,9422950002.0,,,0,1,right_only,1,0
3812,,,,,,,,9422980005.0,,,0,1,right_only,1,0
3813,,,,,,,,9423000001.0,,,0,2,right_only,2,0
3814,,,,,,,,9423000002.0,,,0,3,right_only,3,0
3815,,,,,,,,9423000003.0,,,0,2,right_only,2,0
3816,,,,,,,,9423000005.0,,,0,1,right_only,1,0
3817,,,,,,,,9427150002.0,,,0,1,right_only,1,0
3818,,,,,,,,9427160005.0,,,0,1,right_only,1,0
3819,,,,,,,,9427850003.0,,,0,1,right_only,1,0
3820,,,,,,,,9427940002.0,,,0,1,right_only,1,0
3821,,,,,,,,9428660007.0,,,0,2,right_only,2,0
3822,,,,,,,,9428790001.0,,,0,3,right_only,3,0
3823,,,,,,,,9428790002.0,,,0,2,right_only,2,0
3824,,,,,,,,9428790003.0,,,0,1,right_only,1,0
3825,,,,,,,,9428820001.0,,,0,2,right_only,2,0
3826,,,,,,,,9428820002.0,,,0,3,right_only,3,0
3827,,,,,,,,9428820005.0,,,0,1,right_only,1,0
3828,,,,,,,,9428880002.0,,,0,3,right_only,3,0
3829,,,,,,,,9428970004.0,,,0,1,right_only,1,0
3830,,,,,,,,9429040001.0,,,0,2,right_only,2,0
3831,,,,,,,,9429040002.0,,,0,1,right_only,1,0
3832,,,,,,,,9429040003.0,,,0,2,right_only,2,0
3833,,,,,,,,9429040004.0,,,0,2,right_only,2,0
3834,,,,,,,,9429050001.0,,,0,2,right_only,2,0
3835,,,,,,,,9429050002.0,,,0,3,right_only,3,0
3836,,,,,,,,9429050003.0,,,0,2,right_only,2,0
3837,,,,,,,,9429050004.0,,,0,2,right_only,2,0
3838,,,,,,,,9429180004.0,,,0,2,right_only,2,0
3839,,,,,,,,9429210001.0,,,0,2,right_only,2,0
3840,,,,,,,,9429210002.0,,,0,1,right_only,1,0
3841,,,,,,,,9429260007.0,,,0,1,right_only,1,0
3842,,,,,,,,9429510006.0,,,0,2,right_only,2,0
3843,,,,,,,,9429510009.0,,,0,1,right_only,1,0
3844,,,,,,,,9429520006.0,,,0,1,right_only,1,0
3845,,,,,,,,9429520007.0,,,0,2,right_only,2,0
3846,,,,,,,,9429520010.0,,,0,2,right_only,2,0
3847,,,,,,,,9430650005.0,,,0,1,right_only,1,0
3848,,,,,,,,9430650006.0,,,0,2,right_only,2,0
3849,,,,,,,,9430650007.0,,,0,3,right_only,3,0
3850,,,,,,,,9430650008.0,,,0,4,right_only,4,0
3851,,,,,,,,9430710001.0,,,0,1,right_only,1,0
3852,,,,,,,,9430810004.0,,,0,2,right_only,2,0
3853,,,,,,,,9431010001.0,,,0,5,right_only,5,0
3854,,,,,,,,9431010002.0,,,0,5,right_only,5,0
3855,,,,,,,,9431010003.0,,,0,2,right_only,2,0
3856,,,,,,,,9431010005.0,,,0,1,right_only,1,0
3857,,,,,,,,9432160001.0,,,0,6,right_only,6,0
3858,,,,,,,,9432160002.0,,,0,2,right_only,2,0
3859,,,,,,,,9432160003.0,,,0,1,right_only,1,0
3860,,,,,,,,9432160004.0,,,0,2,right_only,2,0
3861,,,,,,,,9432160005.0,,,0,1,right_only,1,0
3862,,,,,,,,9432170001.0,,,0,2,right_only,2,0
3863,,,,,,,,9432170002.0,,,0,2,right_only,2,0
3864,,,,,,,,9432170004.0,,,0,1,right_only,1,0
3865,,,,,,,,9432260001.0,,,0,6,right_only,6,0
3866,,,,,,,,9432260002.0,,,0,3,right_only,3,0
3867,,,,,,,,9432270001.0,,,0,5,right_only,5,0
3868,,,,,,,,9432270002.0,,,0,8,right_only,8,0
3869,,,,,,,,9432310007.0,,,0,1,right_only,1,0
3870,,,,,,,,9432310009.0,,,0,2,right_only,2,0
3871,,,,,,,,9432320002.0,,,0,1,right_only,1,0
3872,,,,,,,,9432330009.0,,,0,1,right_only,1,0
3873,,,,,,,,9432350006.0,,,0,4,right_only,4,0
3874,,,,,,,,9432350007.0,,,0,6,right_only,6,0
3875,,,,,,,,9432350008.0,,,0,3,right_only,3,0
3876,,,,,,,,9432350009.0,,,0,4,right_only,4,0
3877,,,,,,,,9432350010.0,,,0,4,right_only,4,0
3878,,,,,,,,9432440015.0,,,0,5,right_only,5,0
3879,,,,,,,,9433150006.0,,,0,1,right_only,1,0
3880,,,,,,,,9433150007.0,,,0,1,right_only,1,0
3881,,,,,,,,9433150008.0,,,0,1,right_only,1,0
3882,,,,,,,,9433150009.0,,,0,3,right_only,3,0
3883,,,,,,,,9433160006.0,,,0,1,right_only,1,0
3884,,,,,,,,9433160007.0,,,0,1,right_only,1,0
3885,,,,,,,,9433160010.0,,,0,1,right_only,1,0
3886,,,,,,,,9433270007.0,,,0,2,right_only,2,0
3887,,,,,,,,9433710002.0,,,0,1,right_only,1,0
3888,,,,,,,,9433710004.0,,,0,1,right_only,1,0
3889,,,,,,,,9435580001.0,,,0,4,right_only,4,0
3890,,,,,,,,9435580002.0,,,0,1,right_only,1,0
3891,,,,,,,,9435590005.0,,,0,1,right_only,1,0
3892,,,,,,,,9435590007.0,,,0,3,right_only,3,0
3893,,,,,,,,9435590008.0,,,0,1,right_only,1,0
3894,,,,,,,,9436460006.0,,,0,1,right_only,1,0
3895,,,,,,,,9436460007.0,,,0,1,right_only,1,0
3896,,,,,,,,9436460008.0,,,0,2,right_only,2,0
3897,,,,,,,,9436470002.0,,,0,2,right_only,2,0
3898,,,,,,,,9436640007.0,,,0,1,right_only,1,0
3899,,,,,,,,9437870004.0,,,0,1,right_only,1,0
3900,,,,,,,,9439580002.0,,,0,3,right_only,3,0
3901,,,,,,,,9439580003.0,,,0,2,right_only,2,0
3902,,,,,,,,9439580004.0,,,0,6,right_only,6,0
3903,,,,,,,,9439710001.0,,,0,1,right_only,1,0
3904,,,,,,,,9439710002.0,,,0,2,right_only,2,0
3905,,,,,,,,9439710003.0,,,0,5,right_only,5,0
3906,,,,,,,,9439710004.0,,,0,4,right_only,4,0
3907,,,,,,,,9439750003.0,,,0,1,right_only,1,0
3908,,,,,,,,9441540004.0,,,0,2,right_only,2,0
3909,,,,,,,,9441560004.0,,,0,2,right_only,2,0
3910,,,,,,,,9443350001.0,,,0,2,right_only,2,0
3911,,,,,,,,9443350004.0,,,0,1,right_only,1,0
3912,,,,,,,,9443720001.0,,,0,3,right_only,3,0
3913,,,,,,,,9443720002.0,,,0,1,right_only,1,0
3914,,,,,,,,9443920002.0,,,0,3,right_only,3,0
3915,,,,,,,,9444050001.0,,,0,3,right_only,3,0
3916,,,,,,,,9444050002.0,,,0,8,right_only,8,0
3917,,,,,,,,9444050003.0,,,0,2,right_only,2,0
3918,,,,,,,,9444960002.0,,,0,3,right_only,3,0
3919,,,,,,,,9444960003.0,,,0,2,right_only,2,0
3920,,,,,,,,9444960004.0,,,0,1,right_only,1,0
3921,,,,,,,,9444960005.0,,,0,1,right_only,1,0
3922,,,,,,,,9445560002.0,,,0,2,right_only,2,0
3923,,,,,,,,9445560003.0,,,0,1,right_only,1,0
3924,,,,,,,,9445560004.0,,,0,1,right_only,1,0
3925,,,,,,,,9445570001.0,,,0,1,right_only,1,0
3926,,,,,,,,9445570003.0,,,0,1,right_only,1,0
3927,,,,,,,,9445610001.0,,,0,2,right_only,2,0
3928,,,,,,,,9445610002.0,,,0,1,right_only,1,0
3929,,,,,,,,9445630001.0,,,0,1,right_only,1,0
3930,,,,,,,,9445630002.0,,,0,2,right_only,2,0
3931,,,,,,,,9445630005.0,,,0,1,right_only,1,0
3932,,,,,,,,9445710001.0,,,0,2,right_only,2,0
3933,,,,,,,,9445800003.0,,,0,1,right_only,1,0
3934,,,,,,,,9447420000.0,,,0,3,right_only,3,0
3935,,,,,,,,9447430000.0,,,0,1,right_only,1,0
3936,,,,,,,,9447450000.0,,,0,2,right_only,2,0
3937,,,,,,,,9447460000.0,,,0,2,right_only,2,0
3938,,,,,,,,9447490000.0,,,0,1,right_only,1,0
3939,,,,,,,,9447520000.0,,,0,1,right_only,1,0
3940,,,,,,,,9447530000.0,,,0,5,right_only,5,0
3941,,,,,,,,9447550000.0,,,0,1,right_only,1,0
3942,,,,,,,,9447560000.0,,,0,1,right_only,1,0
3943,,,,,,,,9447570000.0,,,0,1,right_only,1,0
3944,,,,,,,,9447580000.0,,,0,2,right_only,2,0
3945,,,,,,,,9448770000.0,,,0,3,right_only,3,0
3946,,,,,,,,9452460002.0,,,0,1,right_only,1,0
3947,,,,,,,,9454530001.0,,,0,3,right_only,3,0
3948,,,,,,,,9454530002.0,,,0,2,right_only,2,0
3949,,,,,,,,9454530005.0,,,0,1,right_only,1,0
3950,,,,,,,,9454690001.0,,,0,1,right_only,1,0
3951,,,,,,,,9454690002.0,,,0,2,right_only,2,0
3952,,,,,,,,9454690003.0,,,0,2,right_only,2,0
3953,,,,,,,,9454690004.0,,,0,3,right_only,3,0
3954,,,,,,,,9454690005.0,,,0,2,right_only,2,0
3955,,,,,,,,9454750001.0,,,0,1,right_only,1,0
3956,,,,,,,,9454750002.0,,,0,1,right_only,1,0
3957,,,,,,,,9454750003.0,,,0,5,right_only,5,0
3958,,,,,,,,9456440002.0,,,0,1,right_only,1,0
3959,,,,,,,,9456580000.0,,,0,1,right_only,1,0
3960,,,,,,,,9456720003.0,,,0,1,right_only,1,0
3961,,,,,,,,9456720004.0,,,0,1,right_only,1,0
3962,,,,,,,,9456720005.0,,,0,1,right_only,1,0
3963,,,,,,,,9457770000.0,,,0,3,right_only,3,0
3964,,,,,,,,9457990000.0,,,0,1,right_only,1,0
3965,,,,,,,,9458260001.0,,,0,3,right_only,3,0
3966,,,,,,,,9458970003.0,,,0,1,right_only,1,0
3967,,,,,,,,9459080001.0,,,0,1,right_only,1,0
3968,,,,,,,,9459080002.0,,,0,1,right_only,1,0
3969,,,,,,,,9459080003.0,,,0,1,right_only,1,0
3970,,,,,,,,9461190006.0,,,0,1,right_only,1,0
3971,,,,,,,,9461190007.0,,,0,2,right_only,2,0
3972,,,,,,,,9461190008.0,,,0,1,right_only,1,0
3973,,,,,,,,9461190009.0,,,0,2,right_only,2,0
3974,,,,,,,,9461200004.0,,,0,1,right_only,1,0
3975,,,,,,,,9461770001.0,,,0,1,right_only,1,0
3976,,,,,,,,9462340001.0,,,0,1,right_only,1,0
3977,,,,,,,,9462340002.0,,,0,1,right_only,1,0
3978,,,,,,,,9463020000.0,,,0,8,right_only,8,0
3979,,,,,,,,9463100000.0,,,0,3,right_only,3,0
3980,,,,,,,,9464060000.0,,,0,1,right_only,1,0
3981,,,,,,,,9464390000.0,,,0,1,right_only,1,0
3982,,,,,,,,9465110001.0,,,0,1,right_only,1,0
3983,,,,,,,,9465660003.0,,,0,1,right_only,1,0
3984,,,,,,,,9465660005.0,,,0,1,right_only,1,0
3985,,,,,,,,9465670001.0,,,0,1,right_only,1,0
3986,,,,,,,,9465670003.0,,,0,1,right_only,1,0
3987,,,,,,,,9467810001.0,,,0,1,right_only,1,0
3988,,,,,,,,9468710000.0,,,0,2,right_only,2,0
3989,,,,,,,,9470240003.0,,,0,1,right_only,1,0
3990,,,,,,,,9473290000.0,,,0,3,right_only,3,0
3991,,,,,,,,9473720001.0,,,0,2,right_only,2,0
3992,,,,,,,,9473720002.0,,,0,2,right_only,2,0
3993,,,,,,,,9473720003.0,,,0,2,right_only,2,0
3994,,,,,,,,9473720004.0,,,0,2,right_only,2,0
3995,,,,,,,,9473730001.0,,,0,3,right_only,3,0
3996,,,,,,,,9473730002.0,,,0,1,right_only,1,0
3997,,,,,,,,9473730004.0,,,0,2,right_only,2,0
3998,,,,,,,,9479530003.0,,,0,2,right_only,2,0
3999,,,,,,,,9479800004.0,,,0,1,right_only,1,0
4000,,,,,,,,9481010004.0,,,0,1,right_only,1,0
4001,,,,,,,,9481970001.0,,,0,1,right_only,1,0
4002,,,,,,,,9481970002.0,,,0,1,right_only,1,0
4003,,,,,,,,9481970003.0,,,0,1,right_only,1,0
4004,,,,,,,,9482010001.0,,,0,3,right_only,3,0
4005,,,,,,,,9482010002.0,,,0,2,right_only,2,0
4006,,,,,,,,9482010003.0,,,0,2,right_only,2,0
4007,,,,,,,,9482010004.0,,,0,1,right_only,1,0
4008,,,,,,,,9482010005.0,,,0,1,right_only,1,0
4009,,,,,,,,9482030003.0,,,0,1,right_only,1,0
4010,,,,,,,,9482030005.0,,,0,1,right_only,1,0
4011,,,,,,,,9482080003.0,,,0,1,right_only,1,0
4012,,,,,,,,9482080004.0,,,0,2,right_only,2,0
4013,,,,,,,,9482080005.0,,,0,1,right_only,1,0
4014,,,,,,,,9482400001.0,,,0,2,right_only,2,0
4015,,,,,,,,9482400003.0,,,0,2,right_only,2,0
4016,,,,,,,,9482400004.0,,,0,2,right_only,2,0
4017,,,,,,,,9482400005.0,,,0,4,right_only,4,0
4018,,,,,,,,9488610001.0,,,0,2,right_only,2,0
4019,,,,,,,,9488610004.0,,,0,1,right_only,1,0
4020,,,,,,,,9488610005.0,,,0,1,right_only,1,0
4021,,,,,,,,9488630001.0,,,0,2,right_only,2,0
4022,,,,,,,,9488630002.0,,,0,2,right_only,2,0
4023,,,,,,,,9488630005.0,,,0,1,right_only,1,0
4024,,,,,,,,9489220001.0,,,0,1,right_only,1,0
4025,,,,,,,,9489220002.0,,,0,1,right_only,1,0
4026,,,,,,,,9489310002.0,,,0,1,right_only,1,0
4027,,,,,,,,9489310003.0,,,0,1,right_only,1,0
4028,,,,,,,,9489310004.0,,,0,1,right_only,1,0
4029,,,,,,,,9489310005.0,,,0,1,right_only,1,0
4030,,,,,,,,9490500001.0,,,0,1,right_only,1,0
4031,,,,,,,,9490500002.0,,,0,1,right_only,1,0
4032,,,,,,,,9490500003.0,,,0,2,right_only,2,0
4033,,,,,,,,9490500004.0,,,0,1,right_only,1,0
4034,,,,,,,,9491980002.0,,,0,1,right_only,1,0
4035,,,,,,,,9491980004.0,,,0,1,right_only,1,0
4036,,,,,,,,9492140001.0,,,0,1,right_only,1,0
4037,,,,,,,,9492140002.0,,,0,1,right_only,1,0
4038,,,,,,,,9492140003.0,,,0,2,right_only,2,0
4039,,,,,,,,9492140006.0,,,0,1,right_only,1,0
4040,,,,,,,,9492190002.0,,,0,1,right_only,1,0
4041,,,,,,,,9492190004.0,,,0,2,right_only,2,0
4042,,,,,,,,9492290001.0,,,0,1,right_only,1,0
4043,,,,,,,,9492290003.0,,,0,1,right_only,1,0
4044,,,,,,,,9493520001.0,,,0,6,right_only,6,0
4045,,,,,,,,9493520002.0,,,0,4,right_only,4,0
4046,,,,,,,,9493520003.0,,,0,6,right_only,6,0
4047,,,,,,,,9493520004.0,,,0,2,right_only,2,0
4048,,,,,,,,9494440003.0,,,0,1,right_only,1,0
4049,,,,,,,,9495260001.0,,,0,1,right_only,1,0
4050,,,,,,,,9495260002.0,,,0,3,right_only,3,0
4051,,,,,,,,9495260003.0,,,0,1,right_only,1,0
4052,,,,,,,,9495260004.0,,,0,1,right_only,1,0
4053,,,,,,,,9495270004.0,,,0,1,right_only,1,0
4054,,,,,,,,9496540001.0,,,0,1,right_only,1,0
4055,,,,,,,,9496800001.0,,,0,4,right_only,4,0
4056,,,,,,,,9496800002.0,,,0,2,right_only,2,0
4057,,,,,,,,9496800003.0,,,0,2,right_only,2,0
4058,,,,,,,,9496800004.0,,,0,2,right_only,2,0
4059,,,,,,,,9496820001.0,,,0,1,right_only,1,0
4060,,,,,,,,9496820002.0,,,0,1,right_only,1,0
4061,,,,,,,,9496820004.0,,,0,1,right_only,1,0
4062,,,,,,,,9497310001.0,,,0,1,right_only,1,0
4063,,,,,,,,9497630007.0,,,0,1,right_only,1,0
4064,,,,,,,,9498840001.0,,,0,1,right_only,1,0
4065,,,,,,,,9498850001.0,,,0,1,right_only,1,0
4066,,,,,,,,9498860001.0,,,0,3,right_only,3,0
4067,,,,,,,,9499380001.0,,,0,1,right_only,1,0
4068,,,,,,,,9504170001.0,,,0,1,right_only,1,0
4069,,,,,,,,9504170002.0,,,0,2,right_only,2,0
4070,,,,,,,,9504170004.0,,,0,1,right_only,1,0
4071,,,,,,,,9505090001.0,,,0,1,right_only,1,0
4072,,,,,,,,9505110001.0,,,0,3,right_only,3,0
4073,,,,,,,,9505120001.0,,,0,1,right_only,1,0
4074,,,,,,,,9505140001.0,,,0,2,right_only,2,0
4075,,,,,,,,9505180001.0,,,0,4,right_only,4,0
4076,,,,,,,,9505210001.0,,,0,4,right_only,4,0
4077,,,,,,,,9505240001.0,,,0,8,right_only,8,0
4078,,,,,,,,9505260001.0,,,0,5,right_only,5,0
4079,,,,,,,,9505280001.0,,,0,4,right_only,4,0
4080,,,,,,,,9505290001.0,,,0,5,right_only,5,0
4081,,,,,,,,9507710002.0,,,0,1,right_only,1,0
4082,,,,,,,,9509360001.0,,,0,1,right_only,1,0
4083,,,,,,,,9509760001.0,,,0,2,right_only,2,0
4084,,,,,,,,9509760002.0,,,0,1,right_only,1,0
4085,,,,,,,,9509760003.0,,,0,1,right_only,1,0
4086,,,,,,,,9509760004.0,,,0,1,right_only,1,0
4087,,,,,,,,9509780001.0,,,0,2,right_only,2,0
4088,,,,,,,,9509780002.0,,,0,2,right_only,2,0
4089,,,,,,,,9509780003.0,,,0,3,right_only,3,0
4090,,,,,,,,9509780004.0,,,0,1,right_only,1,0
4091,,,,,,,,9509810005.0,,,0,2,right_only,2,0
4092,,,,,,,,9509810006.0,,,0,1,right_only,1,0
4093,,,,,,,,9509810007.0,,,0,5,right_only,5,0
4094,,,,,,,,9509810008.0,,,0,5,right_only,5,0
4095,,,,,,,,9509850001.0,,,0,2,right_only,2,0
4096,,,,,,,,9509850002.0,,,0,2,right_only,2,0
4097,,,,,,,,9509850003.0,,,0,3,right_only,3,0
4098,,,,,,,,9509850004.0,,,0,2,right_only,2,0
4099,,,,,,,,9509910002.0,,,0,1,right_only,1,0
4100,,,,,,,,9509910003.0,,,0,4,right_only,4,0
4101,,,,,,,,9509960006.0,,,0,2,right_only,2,0
4102,,,,,,,,9509960007.0,,,0,4,right_only,4,0
4103,,,,,,,,9509960008.0,,,0,4,right_only,4,0
4104,,,,,,,,9509970007.0,,,0,1,right_only,1,0
4105,,,,,,,,9509990008.0,,,0,2,right_only,2,0
4106,,,,,,,,9510050005.0,,,0,2,right_only,2,0
4107,,,,,,,,9510050006.0,,,0,1,right_only,1,0
4108,,,,,,,,9510060008.0,,,0,1,right_only,1,0
4109,,,,,,,,9510070002.0,,,0,1,right_only,1,0
4110,,,,,,,,9510070004.0,,,0,2,right_only,2,0
4111,,,,,,,,9510740004.0,,,0,1,right_only,1,0
4112,,,,,,,,9511250001.0,,,0,2,right_only,2,0
4113,,,,,,,,9511250003.0,,,0,1,right_only,1,0
4114,,,,,,,,9511250005.0,,,0,1,right_only,1,0
4115,,,,,,,,9511260001.0,,,0,1,right_only,1,0
4116,,,,,,,,9511260002.0,,,0,1,right_only,1,0
4117,,,,,,,,9511370001.0,,,0,1,right_only,1,0
4118,,,,,,,,9511370003.0,,,0,1,right_only,1,0
4119,,,,,,,,9511490001.0,,,0,1,right_only,1,0
4120,,,,,,,,9511530004.0,,,0,1,right_only,1,0
